货币名称,现汇买入价,现钞买入价,现汇卖出价,现钞卖出价,外管局中间价,中行折算价,发布时间
英镑,865.26,838.38,871.63,873.54,860.86,860.86,2018.06.25 20:23:59
英镑,865.26,838.38,871.63,873.54,860.86,860.86,2018.06.25 20:22:58
英镑,865.26,838.38,871.63,873.54,860.86,860.86,2018.06.25 20:21:34
英镑,865.2,838.32,871.57,873.48,860.86,860.86,2018.06.25 20:20:00
英镑,865.39,838.5,871.77,873.68,860.86,860.86,2018.06.25 20:17:39
英镑,865.65,838.75,872.03,873.94,860.86,860.86,2018.06.25 20:15:33
英镑,865.72,838.82,872.1,874.01,860.86,860.86,2018.06.25 20:15:01
英镑,865.66,838.76,872.04,873.95,860.86,860.86,2018.06.25 20:12:51
英镑,865.53,838.64,871.91,873.82,860.86,860.86,2018.06.25 20:11:52
英镑,865.4,838.51,871.78,873.69,860.86,860.86,2018.06.25 20:10:34
英镑,865.66,838.76,872.04,873.95,860.86,860.86,2018.06.25 20:07:15
英镑,865.53,838.64,871.91,873.82,860.86,860.86,2018.06.25 20:06:29
英镑,865.33,838.44,871.7,873.61,860.86,860.86,2018.06.25 20:05:02
英镑,865.27,838.39,871.64,873.55,860.86,860.86,2018.06.25 20:04:12
英镑,865.4,838.51,871.78,873.69,860.86,860.86,2018.06.25 20:03:15
英镑,865.53,838.64,871.91,873.82,860.86,860.86,2018.06.25 20:03:02
英镑,865.33,838.44,871.7,873.61,860.86,860.86,2018.06.25 20:02:09
英镑,864.87,838,871.24,873.15,860.86,860.86,2018.06.25 19:56:51
英镑,864.87,838,871.24,873.15,860.86,860.86,2018.06.25 19:55:50
英镑,865.07,838.19,871.44,873.35,860.86,860.86,2018.06.25 19:50:45
英镑,865.2,838.32,871.57,873.48,860.86,860.86,2018.06.25 19:48:59
英镑,865,838.13,871.37,873.28,860.86,860.86,2018.06.25 19:48:18
英镑,865.01,838.14,871.38,873.29,860.86,860.86,2018.06.25 19:47:33
英镑,865.27,838.39,871.64,873.55,860.86,860.86,2018.06.25 19:45:36
英镑,865.27,838.39,871.64,873.55,860.86,860.86,2018.06.25 19:45:01
英镑,864.88,838.01,871.25,873.16,860.86,860.86,2018.06.25 19:41:58
英镑,865.01,838.14,871.38,873.29,860.86,860.86,2018.06.25 19:36:42
英镑,865.07,838.19,871.44,873.35,860.86,860.86,2018.06.25 19:33:30
英镑,865.14,838.26,871.51,873.42,860.86,860.86,2018.06.25 19:30:53
英镑,864.49,837.62,870.85,872.76,860.86,860.86,2018.06.25 19:26:32
英镑,864.55,837.69,870.92,872.83,860.86,860.86,2018.06.25 19:25:50
英镑,864.75,837.88,871.12,873.03,860.86,860.86,2018.06.25 19:22:56
英镑,864.68,837.82,871.05,872.96,860.86,860.86,2018.06.25 19:22:40
英镑,864.62,837.76,870.99,872.9,860.86,860.86,2018.06.25 19:20:06
英镑,864.55,837.69,870.92,872.83,860.86,860.86,2018.06.25 19:19:21
英镑,864.82,837.95,871.19,873.1,860.86,860.86,2018.06.25 19:17:00
英镑,865.08,838.2,871.45,873.36,860.86,860.86,2018.06.25 19:16:05
英镑,864.88,838.01,871.25,873.16,860.86,860.86,2018.06.25 19:15:36
英镑,864.88,838.01,871.25,873.16,860.86,860.86,2018.06.25 19:14:10
英镑,864.95,838.08,871.32,873.23,860.86,860.86,2018.06.25 19:12:32
英镑,864.88,838.01,871.25,873.16,860.86,860.86,2018.06.25 19:11:50
英镑,864.75,837.88,871.12,873.03,860.86,860.86,2018.06.25 19:11:12
英镑,864.82,837.95,871.19,873.1,860.86,860.86,2018.06.25 19:10:06
英镑,864.43,837.57,870.79,872.7,860.86,860.86,2018.06.25 19:04:34
英镑,864.43,837.57,870.79,872.7,860.86,860.86,2018.06.25 19:04:04
英镑,864.43,837.57,870.79,872.7,860.86,860.86,2018.06.25 19:02:42
英镑,864.5,837.63,870.86,872.77,860.86,860.86,2018.06.25 19:02:07
英镑,864.5,837.63,870.86,872.77,860.86,860.86,2018.06.25 19:01:19
英镑,864.43,837.57,870.79,872.7,860.86,860.86,2018.06.25 19:00:29
英镑,864.43,837.57,870.79,872.7,860.86,860.86,2018.06.25 18:58:42
英镑,864.24,837.38,870.6,872.51,860.86,860.86,2018.06.25 18:57:35
英镑,864.04,837.19,870.4,872.31,860.86,860.86,2018.06.25 18:52:27
英镑,863.06,836.24,869.42,871.32,860.86,860.86,2018.06.25 18:48:11
英镑,863,836.18,869.36,871.26,860.86,860.86,2018.06.25 18:47:53
英镑,862.86,836.05,869.21,871.12,860.86,860.86,2018.06.25 18:45:58
英镑,862.86,836.05,869.21,871.12,860.86,860.86,2018.06.25 18:45:28
英镑,862.6,835.8,868.95,870.86,860.86,860.86,2018.06.25 18:43:29
英镑,862.73,835.92,869.08,870.99,860.86,860.86,2018.06.25 18:41:54
英镑,862.8,835.99,869.15,871.06,860.86,860.86,2018.06.25 18:39:53
英镑,862.93,836.12,869.29,871.19,860.86,860.86,2018.06.25 18:38:20
英镑,863.19,836.37,869.55,871.45,860.86,860.86,2018.06.25 18:36:59
英镑,863.39,836.56,869.75,871.65,860.86,860.86,2018.06.25 18:36:16
英镑,863.19,836.37,869.55,871.45,860.86,860.86,2018.06.25 18:32:54
英镑,862.8,835.99,869.15,871.06,860.86,860.86,2018.06.25 18:26:07
英镑,863.06,836.24,869.42,871.32,860.86,860.86,2018.06.25 18:23:06
英镑,863.26,836.44,869.62,871.52,860.86,860.86,2018.06.25 18:19:28
英镑,863.32,836.49,869.68,871.58,860.86,860.86,2018.06.25 18:15:30
英镑,863.32,836.49,869.68,871.58,860.86,860.86,2018.06.25 18:14:50
英镑,863.58,836.75,869.94,871.84,860.86,860.86,2018.06.25 18:11:54
英镑,863.58,836.75,869.94,871.84,860.86,860.86,2018.06.25 18:03:34
英镑,863.39,836.56,869.75,871.65,860.86,860.86,2018.06.25 18:02:00
英镑,863.39,836.56,869.75,871.65,860.86,860.86,2018.06.25 17:59:16
英镑,863.32,836.49,869.68,871.58,860.86,860.86,2018.06.25 17:57:33
英镑,863.26,836.44,869.62,871.52,860.86,860.86,2018.06.25 17:51:14
英镑,863.26,836.44,869.62,871.52,860.86,860.86,2018.06.25 17:50:31
英镑,863.19,836.37,869.55,871.45,860.86,860.86,2018.06.25 17:48:13
英镑,863.32,836.49,869.68,871.58,860.86,860.86,2018.06.25 17:44:11
英镑,863.19,836.37,869.55,871.45,860.86,860.86,2018.06.25 17:40:38
英镑,863.26,836.44,869.62,871.52,860.86,860.86,2018.06.25 17:38:32
英镑,863.32,836.49,869.68,871.58,860.86,860.86,2018.06.25 17:33:58
英镑,862.87,836.06,869.22,871.13,860.86,860.86,2018.06.25 17:30:42
英镑,862.93,836.12,869.29,871.19,860.86,860.86,2018.06.25 17:28:01
英镑,862.6,835.8,868.95,870.86,860.86,860.86,2018.06.25 17:27:54
英镑,863.12,836.3,869.48,871.38,860.86,860.86,2018.06.25 17:18:35
英镑,863.12,836.3,869.48,871.38,860.86,860.86,2018.06.25 17:17:51
英镑,863.12,836.3,869.48,871.38,860.86,860.86,2018.06.25 17:14:33
英镑,863.25,836.43,869.61,871.51,860.86,860.86,2018.06.25 17:11:26
英镑,863.32,836.49,869.68,871.58,860.86,860.86,2018.06.25 17:09:25
英镑,863.25,836.43,869.61,871.51,860.86,860.86,2018.06.25 17:08:29
英镑,863.12,836.3,869.48,871.38,860.86,860.86,2018.06.25 17:04:53
英镑,863.31,836.48,869.67,871.57,860.86,860.86,2018.06.25 17:02:19
英镑,863.05,836.23,869.41,871.31,860.86,860.86,2018.06.25 16:51:33
英镑,862.66,835.86,869.01,870.92,860.86,860.86,2018.06.25 16:49:47
英镑,863.18,836.36,869.54,871.44,860.86,860.86,2018.06.25 16:41:44
英镑,863.38,836.55,869.74,871.64,860.86,860.86,2018.06.25 16:40:36
英镑,863.24,836.42,869.6,871.5,860.86,860.86,2018.06.25 16:40:21
英镑,862.98,836.17,869.34,871.24,860.86,860.86,2018.06.25 16:40:02
英镑,862.78,835.97,869.13,871.04,860.86,860.86,2018.06.25 16:35:45
英镑,862.71,835.9,869.06,870.97,860.86,860.86,2018.06.25 16:35:41
英镑,862.84,836.03,869.19,871.1,860.86,860.86,2018.06.25 16:33:47
英镑,862.65,835.85,869,870.91,860.86,860.86,2018.06.25 16:32:18
英镑,862.51,835.71,868.86,870.77,860.86,860.86,2018.06.25 16:30:42
英镑,862.51,835.71,868.86,870.77,860.86,860.86,2018.06.25 16:30:28
英镑,862.38,835.59,868.73,870.64,860.86,860.86,2018.06.25 16:30:15
英镑,862.57,835.77,868.92,870.83,860.86,860.86,2018.06.25 16:28:29
英镑,862.5,835.7,868.85,870.76,860.86,860.86,2018.06.25 16:28:21
英镑,862.37,835.58,868.72,870.63,860.86,860.86,2018.06.25 16:26:40
英镑,862.11,835.33,868.46,870.36,860.86,860.86,2018.06.25 16:25:30
英镑,861.85,835.07,868.2,870.1,860.86,860.86,2018.06.25 16:23:20
英镑,861.98,835.2,868.33,870.23,860.86,860.86,2018.06.25 16:23:08
英镑,862.11,835.33,868.46,870.36,860.86,860.86,2018.06.25 16:21:35
英镑,862.18,835.39,868.53,870.44,860.86,860.86,2018.06.25 16:19:54
英镑,862.35,835.56,868.7,870.61,860.86,860.86,2018.06.25 16:19:23
英镑,862.03,835.25,868.38,870.28,860.86,860.86,2018.06.25 16:15:15
英镑,862.12,835.34,868.47,870.37,860.86,860.86,2018.06.25 16:14:04
英镑,862.05,835.27,868.4,870.3,860.86,860.86,2018.06.25 16:13:54
英镑,862.12,835.34,868.47,870.37,860.86,860.86,2018.06.25 16:11:12
英镑,861.99,835.21,868.34,870.24,860.86,860.86,2018.06.25 16:09:56
英镑,862.38,835.59,868.73,870.64,860.86,860.86,2018.06.25 16:06:03
英镑,862.05,835.27,868.4,870.3,860.86,860.86,2018.06.25 16:05:27
英镑,862.45,835.65,868.8,870.71,860.86,860.86,2018.06.25 16:05:01
英镑,862.12,835.34,868.47,870.37,860.86,860.86,2018.06.25 16:03:48
英镑,862.19,835.4,868.54,870.45,860.86,860.86,2018.06.25 16:01:43
英镑,862.52,835.72,868.87,870.78,860.86,860.86,2018.06.25 15:56:28
英镑,862.59,835.79,868.94,870.85,860.86,860.86,2018.06.25 15:44:56
英镑,862.39,835.6,868.74,870.65,860.86,860.86,2018.06.25 15:38:40
英镑,862.13,835.34,868.48,870.38,860.86,860.86,2018.06.25 15:33:35
英镑,861.81,835.04,868.16,870.06,860.86,860.86,2018.06.25 15:30:53
英镑,861.87,835.09,868.22,870.12,860.86,860.86,2018.06.25 15:27:10
英镑,861.81,835.04,868.16,870.06,860.86,860.86,2018.06.25 15:26:19
英镑,861.55,834.78,867.9,869.8,860.86,860.86,2018.06.25 15:20:03
英镑,861.54,834.77,867.89,869.79,860.86,860.86,2018.06.25 15:18:34
英镑,861.42,834.65,867.76,869.66,860.86,860.86,2018.06.25 15:13:08
英镑,862.33,835.54,868.68,870.59,860.86,860.86,2018.06.25 15:09:05
英镑,862.04,835.26,868.39,870.29,860.86,860.86,2018.06.25 15:05:50
英镑,861.99,835.21,868.34,870.24,860.86,860.86,2018.06.25 15:05:07
英镑,861.87,835.09,868.22,870.12,860.86,860.86,2018.06.25 15:04:15
英镑,862.06,835.28,868.41,870.31,860.86,860.86,2018.06.25 15:01:53
英镑,862.33,835.54,868.68,870.59,860.86,860.86,2018.06.25 15:01:05
英镑,862.39,835.6,868.74,870.65,860.86,860.86,2018.06.25 15:00:50
英镑,862.33,835.54,868.68,870.59,860.86,860.86,2018.06.25 14:58:45
英镑,862.31,835.52,868.66,870.57,860.86,860.86,2018.06.25 14:57:44
英镑,862.39,835.6,868.74,870.65,860.86,860.86,2018.06.25 14:57:24
英镑,862.57,835.77,868.92,870.83,860.86,860.86,2018.06.25 14:52:49
英镑,862.69,835.89,869.04,870.95,860.86,860.86,2018.06.25 14:52:31
英镑,862.43,835.63,868.78,870.69,860.86,860.86,2018.06.25 14:50:37
英镑,862.36,835.57,868.71,870.62,860.86,860.86,2018.06.25 14:49:04
英镑,862.52,835.72,868.87,870.78,860.86,860.86,2018.06.25 14:48:48
英镑,862.37,835.58,868.72,870.63,860.86,860.86,2018.06.25 14:47:32
英镑,862.45,835.65,868.8,870.71,860.86,860.86,2018.06.25 14:47:21
英镑,862.62,835.82,868.97,870.88,860.86,860.86,2018.06.25 14:46:46
英镑,862.62,835.82,868.97,870.88,860.86,860.86,2018.06.25 14:46:37
英镑,862.65,835.85,869,870.91,860.86,860.86,2018.06.25 14:43:43
英镑,862.78,835.97,869.13,871.04,860.86,860.86,2018.06.25 14:37:52
英镑,862.72,835.91,869.07,870.98,860.86,860.86,2018.06.25 14:36:56
英镑,862.78,835.97,869.13,871.04,860.86,860.86,2018.06.25 14:36:49
英镑,862.72,835.91,869.07,870.98,860.86,860.86,2018.06.25 14:36:20
英镑,862.78,835.97,869.13,871.04,860.86,860.86,2018.06.25 14:35:46
英镑,862.95,836.14,869.31,871.21,860.86,860.86,2018.06.25 14:35:23
英镑,862.65,835.85,869,870.91,860.86,860.86,2018.06.25 14:33:25
英镑,862.88,836.07,869.23,871.14,860.86,860.86,2018.06.25 14:32:12
英镑,863.18,836.36,869.54,871.44,860.86,860.86,2018.06.25 14:31:22
英镑,863.37,836.54,869.73,871.63,860.86,860.86,2018.06.25 14:30:54
英镑,863.38,836.55,869.74,871.64,860.86,860.86,2018.06.25 14:30:41
英镑,863.51,836.68,869.87,871.77,860.86,860.86,2018.06.25 14:25:47
英镑,863.51,836.68,869.87,871.77,860.86,860.86,2018.06.25 14:24:52
英镑,863.7,836.86,870.06,871.96,860.86,860.86,2018.06.25 14:22:36
英镑,863.45,836.62,869.81,871.71,860.86,860.86,2018.06.25 14:17:27
英镑,863.58,836.75,869.94,871.84,860.86,860.86,2018.06.25 14:09:13
英镑,863.84,837,870.2,872.11,860.86,860.86,2018.06.25 13:58:54
英镑,863.91,837.06,870.27,872.18,860.86,860.86,2018.06.25 13:55:37
英镑,863.84,837,870.2,872.11,860.86,860.86,2018.06.25 13:55:27
英镑,863.71,836.87,870.07,871.97,860.86,860.86,2018.06.25 13:54:31
英镑,863.71,836.87,870.07,871.97,860.86,860.86,2018.06.25 13:52:43
英镑,863.91,837.06,870.27,872.18,860.86,860.86,2018.06.25 13:48:25
英镑,863.91,837.06,870.27,872.18,860.86,860.86,2018.06.25 13:47:45
英镑,863.75,836.91,870.11,872.01,860.86,860.86,2018.06.25 13:43:48
英镑,863.7,836.86,870.06,871.96,860.86,860.86,2018.06.25 13:36:26
英镑,862.78,835.97,869.13,871.04,860.86,860.86,2018.06.25 13:33:46
英镑,863.17,836.35,869.53,871.43,860.86,860.86,2018.06.25 11:54:53
英镑,863.37,836.54,869.73,871.63,860.86,860.86,2018.06.25 11:54:00
英镑,863.28,836.46,869.64,871.54,860.86,860.86,2018.06.25 11:49:26
英镑,863.37,836.54,869.73,871.63,860.86,860.86,2018.06.25 11:49:18
英镑,863.43,836.6,869.79,871.69,860.86,860.86,2018.06.25 11:49:10
英镑,863.5,836.67,869.86,871.76,860.86,860.86,2018.06.25 11:41:57
英镑,863.3,836.47,869.66,871.56,860.86,860.86,2018.06.25 11:40:20
英镑,863.24,836.42,869.6,871.5,860.86,860.86,2018.06.25 11:39:52
英镑,862.97,836.16,869.33,871.23,860.86,860.86,2018.06.25 11:30:15
英镑,862.82,836.01,869.17,871.08,860.86,860.86,2018.06.25 11:25:26
英镑,862.78,835.97,869.13,871.04,860.86,860.86,2018.06.25 11:23:56
英镑,862.58,835.78,868.93,870.84,860.86,860.86,2018.06.25 11:19:41
英镑,862.61,835.81,868.96,870.87,860.86,860.86,2018.06.25 11:17:27
英镑,862.55,835.75,868.9,870.81,860.86,860.86,2018.06.25 11:15:47
英镑,862.51,835.71,868.86,870.77,860.86,860.86,2018.06.25 11:15:09
英镑,862.71,835.9,869.06,870.97,860.86,860.86,2018.06.25 11:14:35
英镑,862.78,835.97,869.13,871.04,860.86,860.86,2018.06.25 11:14:21
英镑,862.98,836.17,869.34,871.24,860.86,860.86,2018.06.25 11:12:25
英镑,862.95,836.14,869.31,871.21,860.86,860.86,2018.06.25 11:10:45
英镑,862.98,836.17,869.34,871.24,860.86,860.86,2018.06.25 11:10:39
英镑,863.04,836.22,869.4,871.3,860.86,860.86,2018.06.25 11:04:36
英镑,862.98,836.17,869.34,871.24,860.86,860.86,2018.06.25 11:02:08
英镑,863.11,836.29,869.47,871.37,860.86,860.86,2018.06.25 10:58:15
英镑,863.11,836.29,869.47,871.37,860.86,860.86,2018.06.25 10:57:07
英镑,862.91,836.1,869.26,871.17,860.86,860.86,2018.06.25 10:56:45
英镑,862.85,836.04,869.2,871.11,860.86,860.86,2018.06.25 10:55:03
英镑,862.71,835.9,869.06,870.97,860.86,860.86,2018.06.25 10:54:04
英镑,862.51,835.71,868.86,870.77,860.86,860.86,2018.06.25 10:53:29
英镑,862.17,835.38,868.52,870.42,860.86,860.86,2018.06.25 10:51:32
英镑,862.12,835.34,868.47,870.37,860.86,860.86,2018.06.25 10:48:57
英镑,861.99,835.21,868.34,870.24,860.86,860.86,2018.06.25 10:47:41
英镑,861.72,834.95,868.07,869.97,860.86,860.86,2018.06.25 10:45:34
英镑,861.76,834.99,868.11,870.01,860.86,860.86,2018.06.25 10:35:30
英镑,861.79,835.02,868.14,870.04,860.86,860.86,2018.06.25 10:35:20
英镑,861.71,834.94,868.06,869.96,860.86,860.86,2018.06.25 10:32:52
英镑,861.63,834.86,867.98,869.88,860.86,860.86,2018.06.25 10:32:46
英镑,861.75,834.98,868.1,870,860.86,860.86,2018.06.25 10:29:25
英镑,861.71,834.94,868.06,869.96,860.86,860.86,2018.06.25 10:29:08
英镑,861.62,834.85,867.97,869.87,860.86,860.86,2018.06.25 10:25:12
英镑,861.58,834.81,867.93,869.83,860.86,860.86,2018.06.25 10:18:49
英镑,861.58,834.81,867.93,869.83,860.86,860.86,2018.06.25 10:13:43
英镑,861.58,834.81,867.93,869.83,860.86,860.86,2018.06.25 10:13:43
英镑,861.58,834.81,867.93,869.83,860.86,860.86,2018.06.25 10:12:01
英镑,861.78,835.01,868.13,870.03,860.86,860.86,2018.06.25 10:07:02
英镑,861.79,835.02,868.14,870.04,860.86,860.86,2018.06.25 10:02:39
英镑,861.66,834.89,868.01,869.91,860.86,860.86,2018.06.25 10:02:04
英镑,861.58,834.81,867.93,869.83,860.86,860.86,2018.06.25 10:01:48
英镑,861.58,834.81,867.93,869.83,860.86,860.86,2018.06.25 10:01:16
英镑,861.46,834.69,867.8,869.7,860.86,860.86,2018.06.25 09:56:46
英镑,861.45,834.68,867.79,869.69,860.86,860.86,2018.06.25 09:55:02
英镑,861.32,834.55,867.66,869.56,860.86,860.86,2018.06.25 09:53:41
英镑,861.45,834.68,867.79,869.69,860.86,860.86,2018.06.25 09:49:13
英镑,861.45,834.68,867.79,869.69,860.86,860.86,2018.06.25 09:48:35
英镑,861.33,834.56,867.67,869.57,860.86,860.86,2018.06.25 09:45:07
英镑,861.46,834.69,867.8,869.7,860.86,860.86,2018.06.25 09:41:16
英镑,861.58,834.81,867.93,869.83,860.86,860.86,2018.06.25 09:40:42
英镑,861.58,834.81,867.93,869.83,860.86,860.86,2018.06.25 09:35:10
英镑,861.52,834.76,867.87,869.77,860.86,860.86,2018.06.25 09:31:05
英镑,861.85,835.07,868.2,870.1,860.86,860.86,2018.06.25 09:27:46
英镑,861.59,834.82,867.94,869.84,860.86,860.86,2018.06.25 09:27:40
英镑,861.59,834.82,867.94,869.84,858.61,858.61,2018.06.25 09:23:32
英镑,861.78,835.01,868.13,870.03,858.61,858.61,2018.06.25 09:23:26
英镑,861.92,835.14,868.27,870.17,858.61,858.61,2018.06.25 09:23:19
英镑,861.98,835.2,868.33,870.23,858.61,858.61,2018.06.25 09:22:54
英镑,862.18,835.39,868.53,870.44,858.61,858.61,2018.06.25 09:22:46
英镑,861.72,834.95,868.07,869.97,858.61,858.61,2018.06.25 09:22:34
英镑,861.92,835.14,868.27,870.17,858.61,858.61,2018.06.25 09:22:40
英镑,861.46,834.69,867.8,869.7,858.61,858.61,2018.06.25 09:22:28
英镑,861.2,834.44,867.54,869.44,858.61,858.61,2018.06.25 09:22:21
